customer_id,age,email,salary,country,phone,signup_date
C03879,61.0,user3879@example.com,101743.0,Australia,,2023-06-24 00:00:00
C02274,48.0,user2274@example.com,153723.0,Canada,-6433,2023-10-03 00:00:00
C01869,71.0,user1869@example.com,174933.0,Canada,410 900 4731,2023-05-22 00:00:00
C01086,55.0,user1086@example.com,,USA,889.869.6711,2023-06-15 00:00:00
C00011,36.0,user11@example.com,134859.0,USA,618.663.6307,2023-11-14 00:00:00
C03636,68.0,user name@domain.com,64812.0,Australia,(948) 638-5222,2023-07-14 00:00:00
C01326,43.0,user1326@example.com,96981.0,USA,(223) 235-7574,2023-03-22 00:00:00
C03391,38.0,user@domain.,173029.0,UK,345-167-5424,2023-12-18 00:00:00
C01464,53.0,user@domain..com,193623.0,Canada,-5184,2023-08-13 00:00:00
C00807,70.0,user807@example.com,111257.0,UK,,2023-11-01 00:00:00
C03760,48.0,user3760@example.com,154647.0,UK,5884207222,2023-11-18 00:00:00
C04010,24.0,user@,188099.0,Canada,(202) 192-5660,2023-03-25 00:00:00
C03796,-10.0,user3796@example.com,159753.0,UK,987 946 4795,2023-01-13 00:00:00
C02109,150.0,user2109@example.com,86396.0,Canada,403-220-8134,2023-03-10 00:00:00
C04640,54.0,user4640@example.com,69029.0,USA,996.859.3418,2023-01-23 00:00:00
C04972,20.0,user4972@example.com,121244.0,USA,-10521,2023-05-22 00:00:00
C02235,59.0,user@@domain.com,54495.0,Canada,4938269146,2023-03-25 00:00:00
C03212,-25.0,user3212@example.com,156218.0,USA,475.366.8840,2023-01-01 00:00:00
C00964,71.0,user@@domain.com,98842.0,Australia,,2023-07-22 00:00:00
C03416,52.0,no-dot@com,85044.0,USA,606 666 6582,2023-07-27 00:00:00
C02081,74.0,user4775@example.com,88703.0,Canada,-5735,2023-02-08 00:00:00
C00399,65.0,user399@example.com,40775.0,UK,807 881 2830,2023-09-23 00:00:00
C02633,75.0,user2633@example.com,152374.0,Canada,-6887,2023-05-29 00:00:00
C04867,22.0,user4867@example.com,159999.0,USA,503 876 9745,2023-05-21 00:00:00
C02997,999.0,user2997@example.com,173933.0,Canada,-7609,2023-05-03 00:00:00
C00705,60.0,,182353.0,USA,-8637,2023-05-15 00:00:00
C00432,,user432@example.com,174228.0,Canada,472-303-6548,2023-10-06 00:00:00
C00293,18.0,user293@example.com,-20000.0,UK,764-589-4437,2023-11-17 00:00:00
C04883,0.0,user4883@example.com,30368.0,USA,204 276 3875,2023-09-10 00:00:00
C00146,52.0,user146@example.com,173022.0,USA,368 248 9690,2023-06-08 00:00:00
C00924,-1.0,user4160@example.com,56028.0,Australia,700-874-5067,2023-11-23 00:00:00
C02034,30.0,user2034@example.com,140634.0,Australia,(996) 399-8947,2023-08-31 00:00:00
C04220,25.0,,70502.0,Canada,211-506-6472,2023-06-26 00:00:00
C01166,22.0,user1166@example.com,144894.0,USA,-6133,2023-10-26 00:00:00
C03501,-999.0,multiple@issues@invalid,-1.0,InvalidCountry,,invalid-date
C02051,33.0,.user@domain.com,181317.0,USA,4515536330,2023-10-19 00:00:00
C02625,32.0,user2625@example.com,98968.0,UK,948.413.2659,2023-12-26 00:00:00
C04393,74.0,user4393@example.com,116394.0,USA,2557901963,2023-09-04 00:00:00
C00340,58.0,user340@example.com,181130.0,Canada,(123) 185-9821,2023-03-17 00:00:00
C03904,60.0,user3904@example.com,0.0,Canada,126.239.1102,2023-08-21 00:00:00
C04855,69.0,user@,0.0,UK,933 999 7776,2023-01-01 00:00:00
C02974,66.0,user2974@example.com,181100.0,Australia,1104046463,2023-04-24 00:00:00
C00240,58.0,user266@example.com,-1000.0,UK,385 114 8014,2023-08-15 00:00:00
C02425,-50.0,user2425@example.com,,USA,2156991983,2023-06-07 00:00:00
C01263,61.0,user1263@example.com,-20000.0,USA,842-754-7064,2023-10-25 00:00:00
C01772,-1.0,user1772@example.com,0.0,UK,8355554562,2023-12-15 00:00:00
C03512,60.0,user3512@example.com,67196.0,USA,758.702.8370,2023-04-09 00:00:00
C00272,69.0,user272@example.com,126566.0,Canada,-3697,2023-07-05 00:00:00
C00697,60.0,user697@example.com,92943.0,UK,525 887 1107,2023-08-18 00:00:00
C00748,52.0,user748@example.com,,UK,133 864 3569,2023-01-01 00:00:00
C00245,0.0,user@domain..com,126258.0,USA,206-858-1859,2023-04-01 00:00:00
C00318,65.0,user318@example.com,111050.0,UK,480 395 1775,2023-08-24 00:00:00
C00477,48.0,user477@example.com,180528.0,UK,807-791-4373,2023-11-09 00:00:00
C02033,30.0,user2033@example.com,97789.0,UK,-6971,2023-10-27 00:00:00
C00958,45.0,user958@example.com,163962.0,UK,8878253700,2023-05-20 00:00:00
C04910,53.0,user4910@example.com,64268.0,UK,-7407,2023-11-16 00:00:00
C00814,-100.0,user814@example.com,161208.0,UK,(778) 429-6597,2023-10-20 00:00:00
C04185,58.0,user4185@example.com,64929.0,Canada,7186241692,2023-02-19 00:00:00
C00521,68.0,,41984.0,UK,2023176784,2023-08-25 00:00:00
C04618,32.0,user@@domain.com,,Canada,285.494.3007,2023-10-18 00:00:00
C03488,60.0,user3488@example.com,132877.0,Canada,680-209-4952,2023-06-31
C01293,20.0,,178690.0,Brazil,599-107-3549,2023-02-27 00:00:00
C04055,22.0,user@.com,-20000.0,Canada,931-844-7000,2023-01-30 00:00:00
C01805,40.0,invalid-email,165758.0,UK,783.381.7409,2023-09-25 00:00:00
C00759,79.0,,76218.0,USA,686 417 8411,2023-10-03 00:00:00
C00251,-999.0,multiple@issues@invalid,-1.0,InvalidCountry,,invalid-date
C02462,77.0,user2462@example.com,157039.0,Australia,-8268,2023-10-07 00:00:00
C00428,-5.0,user546@example.com,49477.0,UK,(355) 628-3131,2023-03-28 00:00:00
C03242,59.0,user3242@example.com,37868.0,Canada,8534483048,2023-11-18 00:00:00
,42.0,user739@example.com,121829.0,Canada,319 556 2279,2023-02-06 00:00:00
C00311,41.0,user311@example.com,,Australia,293.164.1361,2023-09-05 00:00:00
C03805,44.0,.user@domain.com,70522.0,Australia,341 514 9491,2023-11-05 00:00:00
C02942,77.0,user2942@example.com,69886.0,Canada,-6784,2023-08-01 00:00:00
C01132,40.0,user1132@example.com,175283.0,Canada,816.869.5072,2023-03-10 00:00:00
C01450,20.0,user1450@example.com,,Canada,250-474-3314,2023-04-04 00:00:00
C04935,500.0,user@domain..com,,Canada,913-497-3910,2023-05-26 00:00:00
C00016,70.0,user16@example.com,76101.0,UK,(593) 259-8546,2023-03-19 00:00:00
C03233,32.0,user3233@example.com,57302.0,Canada,-8225,2023-09-15 00:00:00
C02770,56.0,user2770@example.com,119360.0,UK,(716) 641-5715,2023-02-27 00:00:00
C03469,66.0,user3469@example.com,163501.0,Canada,,2023-10-20 00:00:00
C00634,37.0,@domain.com,160830.0,UK,,2023-07-23 00:00:00
C03030,44.0,user3030@example.com,105069.0,Spain,4745175272,2023-07-07 00:00:00
C01373,32.0,user1373@example.com,46279.0,Canada,(647) 218-1022,2023-07-08 00:00:00
C03588,68.0,user3588@example.com,57307.0,Canada,-7954,2023-08-24 00:00:00
C02545,39.0,,116971.0,Australia,(743) 990-7646,2023-01-01 00:00:00
C03599,66.0,user3599@example.com,104231.0,UK,(228) 166-1994,2023-10-08 00:00:00
C00039,44.0,,196277.0,Australia,104-418-1721,2023-10-26 00:00:00
C00364,77.0,user364@example.com,114700.0,UK,769-781-5713,2023-01-12 00:00:00
C04115,63.0,user4115@example.com,167145.0,Australia,3182777545,2023-06-26 00:00:00
C00183,31.0,user183@example.com,136984.0,Australia,(816) 437-7411,2023-09-31
C03034,41.0,user3034@example.com,176768.0,USA,,2023-08-17 00:00:00
C02984,999.0,user2984@example.com,102635.0,Australia,,2023-01-12 00:00:00
C01195,52.0,user1195@example.com,118151.0,Canada,4686932034,2023-11-31
C02853,51.0,user2853@example.com,59511.0,USA,922.624.7955,2023-03-27 00:00:00
C03791,76.0,user3791@example.com,62940.0,Australia,1783367740,2023-02-11 00:00:00
C01122,19.0,user1122@example.com,194490.0,Australia,717 632 5355,2023-04-12 00:00:00
C02236,53.0,user2236@example.com,94550.0,Canada,231 425 3187,2023-12-24 00:00:00
C02668,73.0,,184546.0,Canada,651.813.5991,2023-03-07 00:00:00
C04801,28.0,user4801@example.com,,UK,-8947,2023-01-14 00:00:00
C03224,40.0,user@domain..com,171564.0,Australia,661.581.7934,2023-10-03 00:00:00
C01183,64.0,user1183@example.com,44995.0,USA,794 584 6706,2023-07-28 00:00:00
,28.0,user4198@example.com,145158.0,Australia,,2023-02-15 00:00:00
C04308,-100.0,user4308@example.com,80713.0,USA,544 488 2877,2023-11-19 00:00:00
C00615,65.0,user615@example.com,106361.0,UK,762.870.3525,2023-06-01 00:00:00
C04924,52.0,,89624.0,UK,379-687-9756,2023-01-26 00:00:00
C01467,74.0,user1467@example.com,78847.0,Australia,7306885001,2023-05-19 00:00:00
C00402,52.0,missingatsign.com,152808.0,USA,912-775-9412,2023-01-29 00:00:00
C03043,53.0,user3043@example.com,193991.0,USA,7623993181,2023-08-08 00:00:00
C00935,33.0,user935@example.com,122910.0,UK,379.491.1404,2023-08-15 00:00:00
C02420,20.0,user2420@example.com,39943.0,UK,205 801 5916,2023-03-07 00:00:00
C04054,36.0,user4054@example.com,,Canada,657-113-9468,2023-03-23 00:00:00
C04529,53.0,user4529@example.com,-50000.0,UK,,2023-08-12 00:00:00
C02642,32.0,user2642@example.com,31577.0,USA,(661) 258-5485,2023-02-11 00:00:00
C04042,50.0,.user@domain.com,80755.0,Australia,-8899,2023-12-21 00:00:00
C00727,,user727@example.com,127088.0,UK,6896899328,2023-05-18 00:00:00
C00827,64.0,user827@example.com,81925.0,USA,796.826.6862,2023-09-30 00:00:00
C01522,64.0,user1522@example.com,,USA,8478761088,2023-06-23 00:00:00
C04760,78.0,user4760@example.com,32413.0,USA,551 180 2800,2023-09-30 00:00:00
C02931,61.0,user2931@example.com,65897.0,Australia,623.197.7293,2023-06-24 00:00:00
C00137,18.0,user137@example.com,84131.0,USA,451-186-3376,2023-06-30 00:00:00
C03591,73.0,user3591@example.com,0.0,Canada,(429) 478-1802,2023-09-20 00:00:00
C00629,29.0,user629@example.com,60109.0,Canada,-3064,2023-07-19 00:00:00
C00335,36.0,user335@example.com,138125.0,France,3366355159,2023-06-26 00:00:00
C00391,66.0,user391@example.com,143943.0,Australia,(117) 591-6705,2023-06-12 00:00:00
C04402,39.0,user4402@example.com,174258.0,Canada,-8981,2023-10-25 00:00:00
C04891,41.0,user4891@example.com,97005.0,India,(857) 853-1024,2023-09-24 00:00:00
C03857,67.0,user3857@example.com,87241.0,UK,(645) 879-6535,
C01818,42.0,user@.com,55095.0,UK,5896431504,2023-01-24 00:00:00
C00401,42.0,user401@example.com,177745.0,Canada,143 301 2766,2023-05-11 00:00:00
C00711,63.0,user711@example.com,83053.0,UK,-10420,2023-02-19 00:00:00
C00563,250.0,,55939.0,USA,3070734230,2023-09-09 00:00:00
C04014,21.0,user4014@example.com,53104.0,Australia,(253) 710-5697,2023-10-31 00:00:00
C03360,54.0,user3360@example.com,-1000.0,USA,-5674,2023-06-07 00:00:00
C00047,79.0,user47@example.com,177281.0,USA,5800273809,2023-12-19 00:00:00
C01562,,user1562@example.com,178040.0,UK,765-116-7738,2023-08-05 00:00:00
C04815,36.0,user4815@example.com,145436.0,Canada,516.312.2765,2023-01-24 00:00:00
C03643,54.0,user@domain.,49156.0,UK,321 237 7635,2023-08-14 00:00:00
C01982,71.0,user3727@example.com,174962.0,India,704 881 6877,2023-10-19 00:00:00
C04859,66.0,user4859@example.com,127003.0,UK,523.208.3996,2023-04-21 00:00:00
C01113,27.0,user1113@example.com,,UK,741 739 2789,2023-03-03 00:00:00
,57.0,user2514@example.com,,Canada,(859) 928-3975,2023-06-21 00:00:00
C03609,25.0,user3609@example.com,,Australia,(813) 509-5835,
C01224,35.0,user1224@example.com,32775.0,Spain,657.275.7931,2023-07-22 00:00:00
C04085,33.0,user4085@example.com,181255.0,UK,8286145992,2023-09-06 00:00:00
C03024,59.0,user3024@example.com,149392.0,USA,(166) 507-7183,2023-05-01 00:00:00
C02422,,user2422@example.com,,USA,260.296.7491,2023-02-12 00:00:00
C01509,43.0,user1509@example.com,181426.0,Canada,185.798.7769,2023-01-11 00:00:00
C01751,-999.0,multiple@issues@invalid,-1.0,InvalidCountry,,invalid-date
C04853,26.0,user4853@example.com,162314.0,Canada,(777) 916-3169,2023-06-29 00:00:00
C04110,36.0,,192701.0,UK,(478) 800-9404,2023-11-29 00:00:00
C01800,43.0,@domain.com,166949.0,UK,249 751 1354,2023-01-25 00:00:00
C00339,69.0,user339@example.com,156310.0,Canada,-6518,2023-08-25 00:00:00
C00216,45.0,user216@example.com,-20000.0,Australia,930.955.7586,2023-12-10 00:00:00
C03664,18.0,user3664@example.com,192285.0,UK,(506) 642-8820,2023-09-09 00:00:00
C01342,18.0,,186877.0,Canada,469.859.6920,2023-10-07 00:00:00
C00012,40.0,user12@example.com,177309.0,UK,216-802-6460,2023-11-21 00:00:00
C01521,0.0,user@.com,123326.0,USA,718.597.4483,2023-10-05 00:00:00
C03641,39.0,user3641@example.com,158364.0,UK,-5123,2023-03-18 00:00:00
C03962,50.0,user name@domain.com,79756.0,Canada,(557) 718-8189,2023-08-22 00:00:00
C03800,23.0,user3800@example.com,159207.0,,-2802,2023-03-09 00:00:00
C03005,59.0,@domain.com,50056.0,USA,,2023-06-31
C02865,40.0,user2865@example.com,,Canada,9046197909,2023-06-19 00:00:00
C03116,66.0,user3116@example.com,150382.0,USA,480-161-9359,2023-04-14 00:00:00
C04856,62.0,user4856@example.com,0.0,Canada,776.659.8578,2023-09-13 00:00:00
C02323,69.0,user2323@example.com,148542.0,UK,-8717,2023-03-28 00:00:00
C02572,72.0,user2572@example.com,139756.0,Australia,176-357-6105,2023-09-26 00:00:00
,,user2914@example.com,-5000.0,UK,781 161 6789,2023-07-27 00:00:00
C00102,79.0,,157927.0,UK,(292) 668-7301,2023-05-04 00:00:00
C03550,53.0,user3550@example.com,60373.0,USA,1231035712,2023-12-03 00:00:00
C01459,50.0,user1459@example.com,55954.0,Australia,(615) 264-1178,2023-06-30 00:00:00
C00172,52.0,user172@example.com,194559.0,UK,440 161 5230,2023-04-13 00:00:00
C00108,25.0,user108@example.com,115896.0,Canada,907 812 7974,2023-08-19 00:00:00
C04210,57.0,user4210@example.com,,USA,(114) 939-6091,2023-03-26 00:00:00
C03570,35.0,user3570@example.com,51395.0,USA,804-294-8877,2023-12-08 00:00:00
C01993,31.0,user1993@example.com,166319.0,Canada,149.677.9481,2023-04-20 00:00:00
C04310,34.0,user4310@example.com,-1000.0,UK,2658861672,2023-06-02 00:00:00
C04088,20.0,user4088@example.com,93668.0,Australia,(143) 361-9222,2023-08-24 00:00:00
C03886,-10.0,user3886@example.com,47509.0,UK,492 730 9670,2023-02-10 00:00:00
C04136,20.0,user4136@example.com,50104.0,UK,463-537-1721,2023-09-21 00:00:00
C04095,45.0,user4095@example.com,54363.0,USA,-7329,2023-00-15
C00061,56.0,user61@example.com,115716.0,Australia,873-882-8629,2023-01-06 00:00:00
C01241,79.0,user1241@example.com,165203.0,USA,8441782033,2023-07-16 00:00:00
C04653,60.0,user4653@example.com,68098.0,UK,1836949785,2023-06-18 00:00:00
C01041,62.0,user1041@example.com,181396.0,UK,118.723.8354,2023-02-19 00:00:00
C04201,44.0,user4201@example.com,54309.0,UK,481.713.1914,2023-01-03 00:00:00
C02761,41.0,user2761@example.com,157732.0,UK,(886) 315-6208,2023-12-18 00:00:00
C02121,43.0,user2121@example.com,90197.0,USA,9993008031,2023-05-18 00:00:00
C01525,60.0,user1525@example.com,84195.0,Canada,6211814586,2023-02-17 00:00:00
C03522,64.0,user3522@example.com,123944.0,Canada,871.563.3691,2023-10-22 00:00:00
C00154,45.0,user154@example.com,81374.0,UK,891 791 4961,2023-07-10 00:00:00
C02249,59.0,user2249@example.com,134700.0,USA,367-531-3941,2023-06-03 00:00:00
C00482,78.0,user482@example.com,63276.0,USA,404-687-7586,2023-10-11 00:00:00
C04247,35.0,,135586.0,UK,,2023-12-16 00:00:00
C04320,52.0,user4320@example.com,141316.0,USA,103-303-1276,2023-10-23 00:00:00
C03579,42.0,,-50000.0,USA,394 602 9556,2023-05-27 00:00:00
C04363,26.0,user4363@example.com,75406.0,USA,,2023-01-18 00:00:00
C03563,77.0,user3563@example.com,174454.0,Australia,532-838-9957,2023-07-04 00:00:00
C03316,49.0,user3316@example.com,76900.0,Australia,102-582-3909,2023-09-14 00:00:00
C01508,55.0,user1763@example.com,140966.0,UK,508 200 5280,2023-10-19 00:00:00
C03539,21.0,user3539@example.com,88560.0,Canada,257-525-2776,2023-05-29 00:00:00
C04819,61.0,user4819@example.com,,Australia,-2613,2023-03-04 00:00:00
C00751,-999.0,multiple@issues@invalid,-1.0,InvalidCountry,,invalid-date
C03620,60.0,user3620@example.com,155212.0,Australia,8197295338,2023-01-16 00:00:00
C01786,34.0,user1786@example.com,,Canada,224-858-9369,2023-07-16 00:00:00
C04285,0.0,user4285@example.com,,USA,(759) 710-3020,2023-01-01 00:00:00
C03384,39.0,user3384@example.com,136379.0,UK,201-232-5230,2023-07-18 00:00:00
C04152,55.0,user4152@example.com,53723.0,UK,-6231,2023-05-02 00:00:00
C00406,63.0,user406@example.com,178036.0,USA,-7351,2023-07-03 00:00:00
C00378,40.0,user758@example.com,40751.0,Canada,991-145-7841,2023-09-19 00:00:00
C02712,74.0,user2712@example.com,143758.0,Australia,-11328,2023-08-22 00:00:00
C02671,37.0,user2671@example.com,182117.0,France,7815565318,2023-11-16 00:00:00
C04296,77.0,,95641.0,UK,2085051459,2023-02-19 00:00:00
C00098,43.0,user98@example.com,59320.0,UK,(542) 819-7459,2023-10-12 00:00:00
C01334,21.0,user1334@example.com,36901.0,Canada,459.828.7849,2023-01-30 00:00:00
C04667,150.0,user4667@example.com,,UK,(816) 730-4114,2023-05-25 00:00:00
C02792,18.0,,39637.0,Australia,228 960 6782,2023-05-22 00:00:00
C02855,55.0,user@domain.,95776.0,USA,836.367.4160,2023-11-21 00:00:00
C00187,32.0,user187@example.com,61131.0,Germany,3070459171,2023-12-22 00:00:00
C04224,21.0,user4224@example.com,47194.0,Australia,(255) 401-3966,2023-09-12 00:00:00
C02724,66.0,user2724@example.com,151635.0,UK,-6238,2023-07-26 00:00:00
C03584,0.0,user@domain..com,,Canada,713-150-1045,2023-12-10 00:00:00
C02059,56.0,user2059@example.com,193539.0,USA,9801312301,2023-02-30
C01320,79.0,user1320@example.com,50789.0,Australia,(732) 256-9376,2023-01-29 00:00:00
C00149,22.0,user149@example.com,85243.0,USA,,2023-11-10 00:00:00
C00029,,user29@example.com,84238.0,Australia,562.949.5958,2023-10-15 00:00:00
C04154,23.0,user4154@example.com,30074.0,Australia,3155252343,2023-01-05 00:00:00
C04190,,user4190@example.com,36041.0,Australia,728-238-3958,2023-04-12 00:00:00
C03364,46.0,user3364@example.com,78867.0,Canada,391-440-1293,2023-07-05 00:00:00
C00693,50.0,user693@example.com,40278.0,UK,7467776722,2023-14-01
C02867,62.0,user2867@example.com,174926.0,USA,1595776128,2023-10-18 00:00:00
C03777,36.0,user3777@example.com,190185.0,USA,,2023-01-18 00:00:00
C01387,70.0,invalid-email,112806.0,Australia,285 570 4031,2023-10-16 00:00:00
C01846,75.0,user1846@example.com,,Australia,465.733.3258,2023-11-19 00:00:00
C04746,75.0,user4746@example.com,172979.0,UK,676.755.8472,2023-01-10 00:00:00
C00130,32.0,missingatsign.com,,Australia,,2023-07-18 00:00:00
C01600,44.0,user1600@example.com,89993.0,USA,245-389-5292,2023-12-21 00:00:00
C03630,32.0,no-dot@com,198733.0,USA,842.237.8629,2023-01-26 00:00:00
C04518,64.0,user4518@example.com,,USA,891-214-9243,2023-05-17 00:00:00
C00702,50.0,user702@example.com,,Australia,(871) 871-9677,2023-07-02 00:00:00
C04007,,user@@domain.com,159529.0,Australia,-4818,2023-02-05 00:00:00
C03029,43.0,user3029@example.com,56619.0,UK,(921) 373-1399,2023-01-03 00:00:00
C02970,53.0,user2970@example.com,33114.0,Australia,-8769,2023-06-12 00:00:00
C04371,-25.0,user4371@example.com,55345.0,Canada,(964) 990-7015,2023-06-09 00:00:00
C01709,68.0,user1709@example.com,80599.0,Canada,8265726536,2023-07-27 00:00:00
C02954,51.0,user2954@example.com,38997.0,Australia,266.700.3105,2023-04-08 00:00:00
C00455,0.0,user455@example.com,169784.0,USA,5999961449,2023-07-03 00:00:00
C00742,18.0,@domain.com,188097.0,UK,(193) 835-2500,2023-01-30 00:00:00
C02041,63.0,user2041@example.com,0.0,UK,813.507.3098,2023-03-31 00:00:00
C01773,61.0,user1773@example.com,70149.0,Germany,462 537 8643,2023-11-27 00:00:00
C02316,31.0,user2316@example.com,196964.0,Australia,-3783,2023-02-27 00:00:00
C00610,64.0,user610@example.com,89778.0,USA,,2023-04-14 00:00:00
C00168,61.0,user168@example.com,91240.0,UK,,2023-04-04 00:00:00
C00731,75.0,user731@example.com,194530.0,Canada,447 341 9737,2023-01-17 00:00:00
C04263,25.0,user4263@example.com,119787.0,Australia,,2023-12-22 00:00:00
C03359,34.0,,155851.0,UK,643.500.9662,2023-11-08 00:00:00
C02075,42.0,user2075@example.com,179696.0,Canada,-7859,2023-12-07 00:00:00
C04064,45.0,,183470.0,USA,,2023-04-14 00:00:00
C03701,70.0,user3701@example.com,63085.0,UK,392.687.3978,2023-07-26 00:00:00
C01623,38.0,user1623@example.com,74036.0,UK,556 533 5451,2023-03-06 00:00:00
C00588,59.0,user588@example.com,134245.0,UK,854.603.3478,2023-03-14 00:00:00
C01402,58.0,user1402@example.com,-5000.0,USA,1364922725,2023-01-22 00:00:00
C03046,72.0,user3046@example.com,145600.0,Canada,871 652 3691,2023-09-25 00:00:00
C03225,43.0,user3225@example.com,174821.0,Canada,(341) 117-4201,2023-06-03 00:00:00
C01701,76.0,user1701@example.com,128300.0,UK,(708) 382-9676,2023-07-19 00:00:00
C03089,,user3089@example.com,,Australia,-3407,2023-05-29 00:00:00
C04405,20.0,user4405@example.com,0.0,Australia,583.884.2893,2023-09-31
C02982,48.0,user2982@example.com,-50000.0,UK,-5208,2023-06-15 00:00:00
C00041,59.0,user41@example.com,85103.0,UK,578.147.2689,2023-05-04 00:00:00
C01380,66.0,,104055.0,USA,(362) 116-9804,2023-07-15 00:00:00
C02090,54.0,user2090@example.com,37371.0,Canada,674-273-4402,2023-04-28 00:00:00
C02176,-5.0,user2176@example.com,182236.0,Australia,(846) 373-2375,2023-08-10 00:00:00
C03218,0.0,,139876.0,Canada,181.637.5180,2023-01-02 00:00:00
C02886,42.0,user2886@example.com,94384.0,India,,2023-11-21 00:00:00
C00075,64.0,user75@example.com,35842.0,UK,-8142,2023-09-07 00:00:00
C03934,54.0,user3934@example.com,,Canada,2958623078,2023-12-10 00:00:00
C03915,24.0,user3915@example.com,181022.0,Canada,-10604,2023-01-05 00:00:00
C02658,22.0,user2658@example.com,,Canada,6256884496,2023-03-27 00:00:00
C00757,71.0,user3181@example.com,159863.0,UK,(123) 666-6189,2023-05-25 00:00:00
C02077,18.0,user2077@example.com,187753.0,USA,535.624.1383,2023-03-05 00:00:00
C00442,25.0,user442@example.com,188199.0,Australia,201-855-1865,2023-08-06 00:00:00
,57.0,user4076@example.com,133535.0,Canada,(950) 241-8782,2023-05-05 00:00:00
C02052,73.0,user2052@example.com,64753.0,Australia,558.519.4625,2023-10-22 00:00:00
C02542,21.0,user2542@example.com,145721.0,Australia,(749) 134-4896,2023-10-03 00:00:00
C03307,45.0,,172226.0,Canada,479.221.6046,2023-05-11 00:00:00
C01302,54.0,user1302@example.com,181599.0,UK,211.549.8198,2023-10-04 00:00:00
C00518,49.0,user1782@example.com,186625.0,Australia,959 155 2387,2023-08-09 00:00:00
C04830,41.0,user4830@example.com,97313.0,UK,500 446 3968,2023-09-22 00:00:00
C03431,35.0,user@,145260.0,USA,-3303,2023-11-09 00:00:00
C01305,48.0,user1305@example.com,,UK,,2023-01-25 00:00:00
C00237,79.0,user237@example.com,57076.0,Australia,-11294,2023-01-17 00:00:00
C02600,38.0,user2600@example.com,32795.0,UK,8756674382,2023-07-24 00:00:00
C00521,67.0,user@domain..com,189034.0,Australia,(319) 381-8200,2023-01-01 00:00:00
C02574,68.0,user2574@example.com,144159.0,USA,873-520-3298,2023-11-10 00:00:00
C03281,63.0,user3281@example.com,169718.0,Canada,236-299-7854,2023-01-02 00:00:00
C03187,18.0,,59709.0,USA,-5155,Jan 1 2023
C02769,74.0,user2769@example.com,170202.0,Australia,992-551-2136,2023-07-21 00:00:00
C00736,46.0,user736@example.com,38024.0,UK,565.200.3401,2023-07-06 00:00:00
C04719,64.0,user4719@example.com,,USA,-7279,2023-03-28 00:00:00
C04945,51.0,user4945@example.com,76219.0,UK,(283) 176-4167,not-a-date
C02107,21.0,user2107@example.com,184226.0,UK,3092479645,2023-12-26 00:00:00
C02680,19.0,user2680@example.com,176312.0,Australia,490 813 8772,2023-05-19 00:00:00
C03230,52.0,,48667.0,Canada,(646) 291-5024,2023-11-04 00:00:00
C02762,200.0,user2762@example.com,,USA,682-114-3502,2023-04-01 00:00:00
C00593,36.0,user593@example.com,-10000.0,USA,218 606 1668,2023-05-13 00:00:00
C01304,41.0,user1304@example.com,41151.0,UK,467-991-4251,2023-07-06 00:00:00
,73.0,user1388@example.com,123185.0,UK,(293) 683-9036,2023-05-20 00:00:00
C04711,21.0,user4711@example.com,139543.0,USA,421-848-5535,2023-07-05 00:00:00
C04541,68.0,user@.com,132621.0,UK,(853) 742-1213,2023-09-13 00:00:00
C03972,56.0,user3972@example.com,99351.0,Canada,-2184,2023-05-22 00:00:00
C01891,,user1891@example.com,84460.0,France,,2023-03-26 00:00:00
C02988,,user2988@example.com,-5000.0,USA,669.483.9370,2023-10-22 00:00:00
C04940,31.0,user@,122091.0,Spain,7020369944,2023-03-20 00:00:00
C03298,200.0,user3298@example.com,61625.0,France,943-251-4663,2023-11-06 00:00:00
C00905,61.0,user905@example.com,159048.0,Canada,280-963-5289,2023-11-07 00:00:00
,75.0,missingatsign.com,60297.0,UK,8603466029,2023-09-02 00:00:00
C01280,70.0,user1280@example.com,103616.0,UK,,2023-06-09 00:00:00
C00934,20.0,user934@example.com,32763.0,USA,476 923 9151,2023-10-10 00:00:00
C04915,54.0,user4915@example.com,62959.0,India,875.780.7590,2023-02-09 00:00:00
C02309,18.0,user@,137449.0,Canada,411.398.6166,2023-11-25 00:00:00
C01556,31.0,user1556@example.com,195556.0,Australia,,2023-09-17 00:00:00
C04548,,user4548@example.com,96983.0,Germany,895-877-3140,2023-03-06 00:00:00
C03191,37.0,user3191@example.com,164312.0,USA,318 337 2644,2023-02-09 00:00:00
C04456,77.0,user4456@example.com,137724.0,UK,5849598465,2023-07-28 00:00:00
C00707,46.0,user707@example.com,40442.0,Spain,5052915145,2023-09-24 00:00:00
C04706,77.0,,179777.0,Australia,(893) 494-3859,2023-05-12 00:00:00
C03071,78.0,user3071@example.com,72137.0,UK,497.483.4415,2023-03-24 00:00:00
C00746,26.0,user746@example.com,50025.0,Australia,3272643775,2023-04-25 00:00:00
C03595,49.0,user3595@example.com,171820.0,UK,516-312-4938,2023-06-14 00:00:00
C01940,38.0,user1940@example.com,144456.0,USA,(308) 433-7084,2023-10-31 00:00:00
C04415,25.0,user4415@example.com,66445.0,Canada,992.255.7892,2023-09-26 00:00:00
C02863,30.0,user2863@example.com,48557.0,UK,991.732.2153,2023-07-27 00:00:00
C04021,38.0,.user@domain.com,107928.0,USA,894-199-4749,2023-05-28 00:00:00
C00514,250.0,user514@example.com,0.0,Canada,(214) 684-9196,2023-12-25 00:00:00
